name,name_variant_ENA,corresponding_DwC,name_origin,MIxS_section,DwC_section,expected_unit,synonyms,definition,polaaar_emof,polaaar_template,polaaarDB_environment,MIxS_core,DwC_Event,DwC_Occurrence,DwC_eMoF,air,built_environment,host_associated,human_associated,human_gut,human_oral,human_skin,human_vaginal,microbial_mat_biofilm,miscellaneous_natural_or_artificial_environment,plant_associated,sediment,soil,wastewater_sludge,water
particle_class,particle class,,MIxS,package,miscellaneous,alphanumeric,particle_class,particles are classified; based on their size; into six general categories:clay; silt; sand; gravel; cobbles; and boulders; should include amount of particle preceded by the name of the particle type; can include multiple values,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
perturbation,perturbation,,MIxS,package,miscellaneous,alphanumeric,perturbation,type of perturbation; e.g. chemical administration; physical disturbance; etc.; coupled with time that perturbation occurred; can include multiple perturbation types,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
pesticide_regm,pesticide regime,,MIxS,package,miscellaneous,alphanumeric,pesticide_regm;pesticide_regime,information about treatment involving use of insecticides; should include the name of pesticide; amount administered; treatment duration; interval and total experimental duration; can include multiple pesticide regimens,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pet_farm_animal,pet farm animal,,MIxS,package,miscellaneous,alphanumeric,pet_farm_animal,specification of presence of pets or farm animals in the environment of subject; if yes the animals should be specified; can include multiple animals present,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
petroleum_hydrocarb,petroleum hydrocarbon,,MIxS,package,miscellaneous,alphanumeric,petroleum_hydrocarb,concentration of petroleum hydrocarbon,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
ph,ph,,MIxS,package,miscellaneous,log(H+),ph,pH measurement,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1
ph_meth,ph method,,MIxS,package,miscellaneous,alphanumeric,ph_meth;ph_method,reference or method used in determining pH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ph_regm,ph regime,,MIxS,package,miscellaneous,alphanumeric,ph_regm;ph_regime,information about treatment involving exposure of plants to varying levels of pH of the growth media; can include multiple regimen,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
phaeopigments,phaeopigments,,MIxS,package,miscellaneous,alphanumeric,phaeopigments,concentration of phaeopigments; can include multiple phaeopigments,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
phosphate,phosphorhate,,MIxS,package,miscellaneous,alphanumeric,phosphate,concentration of phosphate,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1
phosplipid_fatt_acid,phosphorlipid fatt acid,,MIxS,package,miscellaneous,alphanumeric,phosplipid_fatt_acid,concentration of phospholipid fatty acids; can include multiple values,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
photon_flux,photon flux,,MIxS,package,miscellaneous,alphanumeric,photon_flux,measurement of photon flux,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
plant_body_site,plant body site,,MIxS,package,miscellaneous,alphanumeric,plant_body_site,name of body site that the sample was obtained from. For Plant Ontology (PO) (v 20) terms; see http://purl.bioontology.org/ontology/PO,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
plant_product,plant product,,MIxS,package,miscellaneous,alphanumeric,plant_product,substance produced by the plant; where the sample was obtained from,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pollutants,pollutants,,MIxS,package,miscellaneous,alphanumeric,pollutants,pollutant types and; amount or concentrations measured at the time of sampling; can report multiple pollutants by entering numeric values preceded by name of pollutant,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pool_dna_extracts,pool dna extracts,,MIxS,package,miscellaneous,alphanumeric,pool_dna_extracts,were multiple DNA extractions mixed? how many?,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
porosity,porosity,,MIxS,package,miscellaneous,alphanumeric,porosity,porosity of deposited sediment is volume of voids divided by the total volume of sample,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
potassium,potassium,,MIxS,package,miscellaneous,alphanumeric,potassium,concentration of potassium ,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
pre_treatment,pre treatment,,MIxS,package,miscellaneous,alphanumeric,pre_treatment,the process of pre-treatment removes materials that can be easily collected from the raw wastewater,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
pregnancy,pregnancy,,MIxS,package,miscellaneous,alphanumeric,pregnancy,date due of pregnancy,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
pressure,pressure,,MIxS,package,miscellaneous,alphanumeric,pressure,pressure to which the sample is subject; in atmospheres,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
previous_land_use,previous land use,,MIxS,package,miscellaneous,alphanumeric,previous_land_use,previous land use and dates,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
previous_land_use_meth,previous land use method,,MIxS,package,miscellaneous,alphanumeric,previous_land_use_meth;previous_land_use_method,reference or method used in determining previous land use and dates,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
primary_prod,primary production,,MIxS,package,miscellaneous,alphanumeric,primary_prod;primary_production,measurement of primary production ,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
primary_treatment,primary treatment,,MIxS,package,miscellaneous,alphanumeric,primary_treatment,the process to produce both a generally homogeneous liquid capable of being treated biologically and a sludge that can be separately treated or processed,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
profile_position,profile position,,MIxS,package,miscellaneous,alphanumeric,profile_position,cross-sectional position in the hillslope where sample was collected.sample area position in relation to surrounding areas,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
pulmonary_disord,pulmonary disord,,MIxS,package,miscellaneous,alphanumeric,pulmonary_disord,history of pulmonary disorders; can include multiple disorders,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
radiation_regm,radiation regime,,MIxS,package,miscellaneous,alphanumeric,radiation_regm;radiation_regime,information about treatment involving exposure of plant or a plant part to a particular radiation regimen; should include the radiation type; amount or intensity administered; treatment duration; interval and total experimental duration; can include multiple radiation regimens,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
rainfall_regm,rainfall regime,,MIxS,package,miscellaneous,alphanumeric,rainfall_regm;rainfall_regime,information about treatment involving an exposure to a given amount of rainfall; can include multiple regimens,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
reactor_type,reactor type,,MIxS,package,miscellaneous,alphanumeric,reactor_type,anaerobic digesters can be designed and engineered to operate using a number of different process configurations; as batch or continuous; mesophilic; high solid or low solid; and single stage or multistage,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
redox_potential,redox potential,,MIxS,package,miscellaneous,alphanumeric,redox_potential,redox potential; measured relative to a hydrogen cell; indicating oxidation or reduction potential,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
rel_air_humidity,relative air humidity,,MIxS,package,miscellaneous,alphanumeric,rel_air_humidity;relative_air_humidity,partial vapor and air pressure; density of the vapor and air; or by the actual mass of the vapor and air,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
resp_part_matter,resp part matter,,MIxS,package,miscellaneous,alphanumeric,resp_part_matter,concentration of substances that remain suspended in the air; and comprise mixtures of organic and inorganic substances (PM10 and PM2.5); can report multiple PM's by entering numeric values preceded by name of PM,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
salinity,salinity,,MIxS,package,miscellaneous,alphanumeric,salinity,salinity measurement,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
salinity_meth,salinity method,,MIxS,package,miscellaneous,alphanumeric,salinity_meth;salinity_method,reference or method used in determining salinity,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
salt_regm,salt regime,,MIxS,package,miscellaneous,alphanumeric,salt_regm;salt_regime,information about treatment involving use of salts as supplement to liquid and soil growth media; should include the name of salt; amount administered; treatment duration; interval and total experimental duration; can include multiple salt regimens,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
samp_salinity,samp salinity,,MIxS,package,miscellaneous,alphanumeric,samp_salinity,salinity of sample; i.e. measure of total salt concentration,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0
samp_sort_meth,samp sort method,,MIxS,package,miscellaneous,alphanumeric,samp_sort_meth;samp_sort_method,method by which samples are sorted,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
samp_store_dur,samp store dur,,MIxS,package,miscellaneous,alphanumeric,samp_store_dur;sample_storage_duration,duration for which sample was stored,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
samp_store_loc,samp store loc,,MIxS,package,miscellaneous,alphanumeric,samp_store_loc;sample_storage_location,location at which sample was stored; usually name of a specific freezer/room,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
samp_store_temp,samp store temp,,MIxS,package,miscellaneous,degreesCelcius,samp_store_temp;sample_storage_temperature,temperature at which sample was stored; e.g. -80 degree Celsius,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
samp_vol_we_dna_ext,samp vol we dna ext,,MIxS,package,miscellaneous,alphanumeric,samp_vol_we_dna_ext;sample_weight_for_dna_extraction;sample_volume_for_dna_extraction;sample_weight_or_volume_for_dna_extraction,volume (mL) or weight (g) of sample processed for DNA extraction,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
season_environment,season environment,,MIxS,package,miscellaneous,alphanumeric,season_environment,treatment involving an exposure to a particular season (e.g. winter; summer; rabi; rainy etc.),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
secondary_treatment,secondary treatment,,MIxS,package,miscellaneous,alphanumeric,secondary_treatment,the process for substantially degrading the biological content of the sewage ,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
sediment_type,sediment type,,MIxS,package,miscellaneous,alphanumeric,sediment_type,information about the sediment type based on major constituents,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
sewage_type,sewage type,,MIxS,package,miscellaneous,alphanumeric,sewage_type,type of wastewater treatment plant as municipial or industrial,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
sexual_act,sexual act,,MIxS,package,miscellaneous,alphanumeric,sexual_act,current sexual partner and frequency of sex,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
sieving,sieving,,MIxS,package,miscellaneous,alphanumeric,sieving,collection design of pooled samples and/or sieve size and amount of sample sieved ,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
silicate,silicate,,MIxS,package,miscellaneous,alphanumeric,silicate,concentration of silicate,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
slope_aspect,slope aspect,,MIxS,package,miscellaneous,alphanumeric,slope_aspect,the direction a slope faces. While looking down a slope use a compass to record the direction you are facing (direction or degrees); e.g.; NW or 315 degrees. This measure provides an indication of sun and wind exposure that will influence soil temperature and evapotranspiration.,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
slope_gradient,slope gradient,,MIxS,package,miscellaneous,alphanumeric,slope_gradient,commonly called 'slope'. The angle between ground surface and a horizontal line (in percent). This is the direction that overland water would flow. This measure is usually taken with a hand level meter or clinometer,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
sludge_retent_time,sludge retent time,,MIxS,package,miscellaneous,alphanumeric,sludge_retent_time,the time activated sludge remains in reactor,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
smoker,smoker,,MIxS,package,miscellaneous,alphanumeric,smoker,specification of smoking status,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
sodium,sodium,,MIxS,package,miscellaneous,alphanumeric,sodium,sodium concentration,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1
soil_type,soil type,,MIxS,package,miscellaneous,alphanumeric,soil_type,soil series name or other lower-level classification,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
soil_type_meth,soil type method,,MIxS,package,miscellaneous,alphanumeric,soil_type_meth;soil_type_method,reference or method used in determining soil series name or other lower-level classification,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
solar_irradiance,solar irradiance,,MIxS,package,miscellaneous,alphanumeric,solar_irradiance,the amount of solar energy that arrives at a specific area of a surface during a specific time interval,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
soluble_inorg_mat,soluble inorganic material,,MIxS,package,miscellaneous,alphanumeric,soluble_inorg_mat;soluble_inorganic_material,concentration of substances such as ammonia; road-salt; sea-salt; cyanide; hydrogen sulfide; thiocyanates; thiosulfates; etc.,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
soluble_org_mat,soluble organic material,,MIxS,package,miscellaneous,alphanumeric,soluble_org_mat;soluble_organic_material,concentration of substances such as urea; fruit sugars; soluble proteins; drugs; pharmaceuticals; etc.,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
soluble_react_phosp,soluble reactive phosphor,,MIxS,package,miscellaneous,alphanumeric,soluble_react_phosp;soluble_reactive_phosphor,concentration of soluble reactive phosphorus,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
space_typ_state,space type state,,MIxS,package,miscellaneous,alphanumeric,space_typ_state,customary or normal state of the space,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
special_diet,special diet,,MIxS,package,miscellaneous,alphanumeric,special_diet,specification of special diet; can include multiple special diets,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
standing_water_regm,standing water regime,,MIxS,package,miscellaneous,alphanumeric,standing_water_regm;standing_water_regime,treatment involving an exposure to standing water during a plant's life span; types can be flood water or standing water; can include multiple regimens,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
store_cond,storeage conditions,,MIxS,package,miscellaneous,alphanumeric,store_cond;storeage_conditions,explain how and for how long the soil sample was stored before DNA extraction.,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
study_complt_stat,study complt stat,,MIxS,package,miscellaneous,alphanumeric,study_complt_stat,specification of study completion status; if no the reason should be specified,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
substructure_type,substructure type,,MIxS,package,miscellaneous,alphanumeric,substructure_type,the substructure or under building is that largely hidden section of the building which is built off the foundations to the ground floor level,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sulfate,sulfate,,MIxS,package,miscellaneous,alphanumeric,sulfate,concentration of sulfate,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
sulfide,sulfide,,MIxS,package,miscellaneous,alphanumeric,sulfide,concentration of sulfide,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
surf_air_cont,surface air conditions,,MIxS,package,miscellaneous,alphanumeric,surf_air_cont;surface_air_conditions,contaminant identified on surface,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
surf_humidity,surface humidity,,MIxS,package,miscellaneous,alphanumeric,surf_humidity;surface_humidity,surfaces: water activity as a function of air and material moisture,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
surf_material,surface material,,MIxS,package,miscellaneous,alphanumeric,surf_material;surface_material,surface materials at the point of sampling,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
surf_moisture,surface moisture,,MIxS,package,miscellaneous,alphanumeric,surf_moisture;surface_moisture,water held on a surface,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
surf_moisture_ph,surface moisture ph,,MIxS,package,miscellaneous,alphanumeric,surf_moisture_ph;surface_moisture_ph,pH measurement of surface,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
surf_temp,surface temperature,,MIxS,package,miscellaneous,degreesCelcius,surf_temp;surface_temperature,temperature of the surface at the time of sampling,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
suspend_part_matter,suspend particular matter,,MIxS,package,miscellaneous,alphanumeric,suspend_part_matter;suspend_particular_matter,concentration of suspended particulate matter,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
suspend_solids,suspend solids,,MIxS,package,miscellaneous,alphanumeric,suspend_solids,concentration of substances including a wide variety of material; such as silt; decaying plant and animal matter; etc;; can include multiple substances,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
temp,temperature,,MIxS,package,miscellaneous,degreesCelcius,temp;temperature;temp_c;temperature_c;tempc;temperaturec,temperature of the sample at time of sampling,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
tertiary_treatment,tertiary treatment,,MIxS,package,miscellaneous,alphanumeric,tertiary_treatment,the process providing a final treatment stage to raise the effluent quality before it is discharged to the receiving environment,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
texture,texture,,MIxS,package,miscellaneous,alphanumeric,texture,the relative proportion of different grain sizes of mineral particles in a soil; as described using a standard system; express as % sand (50 um to 2 mm); silt (2 um to 50 um); and clay (<2 um) with textural name (e.g.; silty clay loam) optional.,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
texture_meth,texture method,,MIxS,package,miscellaneous,alphanumeric,texture_meth;texture_method,reference or method used in determining soil texture,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tidal_stage,tidal stage,,MIxS,package,miscellaneous,alphanumeric,tidal_stage,stage of tide,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
tillage,tillage,,MIxS,package,miscellaneous,alphanumeric,tillage,note method(s) used for tilling,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
time_last_toothbrush,time last toothbrush,,MIxS,package,miscellaneous,alphanumeric,time_last_toothbrush,specification of the time since last toothbrushing,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
time_since_last_wash,time since last wash,,MIxS,package,miscellaneous,alphanumeric,time_since_last_wash,specification of the time since last wash,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tiss_cult_growth_med,tissue culture growth method,,MIxS,package,miscellaneous,alphanumeric,tiss_cult_growth_med;tissue_culture_growth_method,description of plant tissue culture growth media used,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tot_carb,total carbon,,MIxS,package,miscellaneous,alphanumeric,tot_carb;total_carbon,total carbon content,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
tot_depth_water_col,total depth water column,,MIxS,package,miscellaneous,alphanumeric,tot_depth_water_col;total_depth_water_column,measurement of total depth of water column,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tot_diss_nitro,total dissolved nitrogen,,MIxS,package,miscellaneous,alphanumeric,tot_diss_nitro;total_dissolved_nitrogen,total dissolved nitrogen concentration; reported as nitrogen; measured by: total dissolved nitrogen = NH4 + NO3NO2 + dissolved organic nitrogen,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tot_inorg_nitro,total inorganic nitrogen,,MIxS,package,miscellaneous,alphanumeric,tot_inorg_nitro;total_inorganic_nitrogen,total inorganic nitrogen content,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tot_n_meth,total nitrogen method,,MIxS,package,miscellaneous,alphanumeric,tot_n_meth;total_nitrogen_method,reference or method used in determining the total nitrogen,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tot_nitro,total nitrogen,,MIxS,package,miscellaneous,alphanumeric,tot_nitro;total_nitrogen,total nitrogen content of the sample,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
tot_org_c_meth,total organic carbon method,,MIxS,package,miscellaneous,alphanumeric,tot_org_c_meth;total_organic_carbon_method,reference or method used in determining total organic carbon,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tot_org_carb,total organic carbon,,MIxS,package,miscellaneous,alphanumeric,tot_org_carb;total_organic_carbon,Definition for soil: total organic carbon content of the soil; definition otherwise: total organic carbon content,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
tot_phosp,total phosphor,,MIxS,package,miscellaneous,alphanumeric,tot_phosp;total_phosphor,total phosphorus concentration; calculated by: total phosphorus = total dissolved phosphorus + particulate phosphorus. Can also be measured without filtering; reported as phosphorus,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tot_phosphate,total phosphorhate,,MIxS,package,miscellaneous,alphanumeric,tot_phosphate;total_phosphorhate,total amount or concentration of phosphate,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
travel_out_six_month,travel out six month,,MIxS,package,miscellaneous,alphanumeric,travel_out_six_month,specification of the countries travelled in the last six months; can include multiple travels,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
turbidity,turbidity,,MIxS,package,miscellaneous,alphanumeric,turbidity,turbidity measurement,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
twin_sibling,twin sibling,,MIxS,package,miscellaneous,alphanumeric,twin_sibling,specification of twin sibling presence,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
typ_occupant_dens,typ occupant dens,,MIxS,package,miscellaneous,alphanumeric,typ_occupant_dens,customary or normal density of occupants,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
urine_collect_meth,urine collect method,,MIxS,package,miscellaneous,alphanumeric,urine_collect_meth;urine_collect_method,specification of urine collection method,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
urogenit_disord,urogenit disord,,MIxS,package,miscellaneous,alphanumeric,urogenit_disord,history of urogenital disorders; can include multiple disorders,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
urogenit_tract_disor,urogenit tract disor,,MIxS,package,miscellaneous,alphanumeric,urogenit_tract_disor,history of urogenitaltract disorders; can include multiple disorders,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ventilation_rate,ventilation rate,,MIxS,package,miscellaneous,alphanumeric,ventilation_rate,ventilation rate of the system in the sampled premises,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ventilation_type,ventilation type,,MIxS,package,miscellaneous,alphanumeric,ventilation_type,ventilation system used in the sampled premises,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
volatile_org_comp,volatile organic compoundss,,MIxS,package,miscellaneous,alphanumeric,volatile_org_comp;volatile_organic_compoundss,concentration of carbon-based chemicals that easily evaporate at room temperature; can report multiple volatile organic compounds by entering numeric values preceded by name of compound,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wastewater_type,wastewater type,,MIxS,package,miscellaneous,alphanumeric,wastewater_type,the origin of wastewater such as human waste; rainfall; storm drains; etc.,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
water_content,water content,,MIxS,package,miscellaneous,alphanumeric,water_content,water content measurement,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
water_content_soil_meth,water content soil method,,MIxS,package,miscellaneous,alphanumeric,water_content_soil_meth;water_content_soil_method,reference or method used in determining the water content of soil,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
water_current,water current,,MIxS,package,miscellaneous,alphanumeric,water_current,measurement of magnitude and direction of flow within a fluid,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
water_temp_regm,water temp regime,,MIxS,package,miscellaneous,degreesCelcius,water_temp_regm;water_temp_regime,information about treatment involving an exposure to water with varying degree of temperature; can include multiple regimens,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
watering_regm,watering regime,,MIxS,package,miscellaneous,alphanumeric,watering_regm;watering_regime,information about treatment involving an exposure to watering frequencies; can include multiple regimens,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
weight_loss_3_month,weight loss 3 month,,MIxS,package,miscellaneous,alphanumeric,weight_loss_3_month,specification of weight loss in the last three months; if yes should be further specified to include amount of weight loss,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
wind_direction,wind direction,,MIxS,package,miscellaneous,alphanumeric,wind_direction,wind direction is the direction from which a wind originates,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wind_speed,wind speed,,MIxS,package,miscellaneous,alphanumeric,wind_speed,speed of wind measured at the time of sampling,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pcr_primers,pcr primers,,MIxS,sequencing,miscellaneous,alphanumeric,pcr_primers;primers;forward_primer;forwardprimer;reverse_primer;reverseprimer,PCR primers that were used to amplify the sequence of the targeted gene; locus or subfragment. This field should contain all the primers used for a single PCR reaction if multiple forward or reverse primers are present in a single PCR reaction. The primer sequence should be reported in uppercase letters,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seq_meth,sequencing method,,MIxS,sequencing,miscellaneous,alphanumeric,seq_meth;Platform;sequencing_method;instrument_model,Sequencing method used; e.g. Sanger; pyrosequencing; ABI-solid,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
target_gene,target gene,,MIxS,sequencing,miscellaneous,alphanumeric,target_gene,Targeted gene or locus name for marker gene studies,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
target_subfragment,target subfragment,,MIxS,sequencing,miscellaneous,alphanumeric,target_subfragment,Name of subfragment of a gene or locus. Important to e.g. identify special regions on marker genes like V6 on 16S rRNA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
